# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
1115.89 1650000.00   0.00   0.00   0.00   0.00 4243898.01
1115.99 1650000.00   0.00   0.00   0.00   0.00 4260990.37
1116.09 1650000.00   0.00   0.00   0.00   0.00 4277914.48
1116.19 1650000.00   0.00   0.00   0.00   0.00 4294669.68
1116.29 1650000.00   0.00   0.00   0.00   0.00 4311255.30
1116.39 1650000.00   0.00   0.00   0.00   0.00 4327670.69
1116.49 1650000.00   0.00   0.00   0.00   0.00 4343915.21
1116.59 1650000.00   0.00   0.00   0.00   0.00 4359988.20
1116.69 1650000.00   0.00   0.00   0.00   0.00 4375889.05
1116.79 1650000.00   0.00   0.00   0.00   0.00 4391617.11
1116.89 1650000.00   0.00   0.00   0.00   0.00 4407171.77
1116.99 1650000.00   0.00   0.00   0.00   0.00 4422552.41
1117.09 1650000.00   0.00   0.00   0.00   0.00 4437758.43
1117.19 1650000.00   0.00   0.00   0.00   0.00 4452789.23
1117.29 1650000.00   0.00   0.00   0.00   0.00 4467644.20
1117.39 1650000.00   0.00   0.00   0.00   0.00 4482322.78
1117.49 1650000.00   0.00   0.00   0.00   0.00 4496824.37
1117.59 1650000.00   0.00   0.00   0.00   0.00 4511148.40
1117.69 1650000.00   0.00   0.00   0.00   0.00 4525294.31
1117.79 1650000.00   0.00   0.00   0.00   0.00 4539261.54
1117.89 1650000.00   0.00   0.00   0.00   0.00 4553049.54
1117.99 1650000.00   0.00   0.00   0.00   0.00 4566657.76
1118.09 1650000.00   0.00   0.00   0.00   0.00 4580085.66
1118.19 1650000.00   0.00   0.00   0.00   0.00 4593332.73
1118.29 1650000.00   0.00   0.00   0.00   0.00 4606398.42
1118.39 1650000.00   0.00   0.00   0.00   0.00 4619282.24
1118.49 1650000.00   0.00   0.00   0.00   0.00 4631983.66
1118.59 1650000.00   0.00   0.00   0.00   0.00 4644502.18
1118.69 1650000.00   0.00   0.00   0.00   0.00 4656837.32
1118.79 1650000.00   0.00   0.00   0.00   0.00 4668988.59
1118.89 1650000.00   0.00   0.00   0.00   0.00 4680955.50
1118.99 1650000.00   0.00   0.00   0.00   0.00 4692737.59
1119.09 1650000.00   0.00   0.00   0.00   0.00 4704334.38
1119.19 1650000.00   0.00   0.00   0.00   0.00 4715745.42
1119.29 1650000.00   0.00   0.00   0.00   0.00 4726970.26
1119.39 1650000.00   0.00   0.00   0.00   0.00 4738008.46
1119.49 1650000.00   0.00   0.00   0.00   0.00 4748859.58
1119.59 1650000.00   0.00   0.00   0.00   0.00 4759523.19
1119.69 1650000.00   0.00   0.00   0.00   0.00 4769998.87
1119.79 1650000.00   0.00   0.00   0.00   0.00 4780286.21
1119.89 1650000.00   0.00   0.00   0.00   0.00 4790384.79
1119.99 1650000.00   0.00   0.00   0.00   0.00 4800294.24
1120.09 1650000.00   0.00   0.00   0.00   0.00 4810014.14
1120.19 1650000.00   0.00   0.00   0.00   0.00 4819544.12
1120.29 1650000.00   0.00   0.00   0.00   0.00 4828883.80
1120.39 1650000.00   0.00   0.00   0.00   0.00 4838032.81
1120.49 1650000.00   0.00   0.00   0.00   0.00 4846990.80
1120.59 1650000.00   0.00   0.00   0.00   0.00 4855757.40
1120.69 1650000.00   0.00   0.00   0.00   0.00 4864332.27
1120.79 1650000.00   0.00   0.00   0.00   0.00 4872715.07
1120.89 1650000.00   0.00   0.00   0.00   0.00 4880905.48
1120.99 1650000.00   0.00   0.00   0.00   0.00 4888903.16
1121.09 1650000.00   0.00   0.00   0.00   0.00 4896707.81
1121.19 1650000.00   0.00   0.00   0.00   0.00 4904319.11
1121.29 1650000.00   0.00   0.00   0.00   0.00 4911736.76
1121.39 1650000.00   0.00   0.00   0.00   0.00 4918960.48
1121.49 1650000.00   0.00   0.00   0.00   0.00 4925989.97
1121.59 1650000.00   0.00   0.00   0.00   0.00 4932824.96
1121.69 1650000.00   0.00   0.00   0.00   0.00 4939465.17
1121.79 1650000.00   0.00   0.00   0.00   0.00 4945910.35
1121.89 1650000.00   0.00   0.00   0.00   0.00 4952160.25
1121.99 1650000.00   0.00   0.00   0.00   0.00 4958214.61
1122.09 1650000.00   0.00   0.00   0.00   0.00 4964073.19
1122.19 1650000.00   0.00   0.00   0.00   0.00 4969735.77
1122.29 1650000.00   0.00   0.00   0.00   0.00 4975202.12
1122.39 1650000.00   0.00   0.00   0.00   0.00 4980472.02
1122.49 1650000.00   0.00   0.00   0.00   0.00 4985545.27
1122.59 1650000.00   0.00   0.00   0.00   0.00 4990421.67
1122.69 1650000.00   0.00   0.00   0.00   0.00 4995101.02
1122.79 1650000.00   0.00   0.00   0.00   0.00 4999583.14
1122.89 1650000.00   0.00   0.00   0.00   0.00 5003867.85
1122.99 1650000.00   0.00   0.00   0.00   0.00 5007954.98
1123.09 1650000.00   0.00   0.00   0.00   0.00 5011844.38
1123.19 1650000.00   0.00   0.00   0.00   0.00 5015535.88
1123.29 1650000.00   0.00   0.00   0.00   0.00 5019029.35
1123.39 1650000.00   0.00   0.00   0.00   0.00 5022324.64
1123.49 1650000.00   0.00   0.00   0.00   0.00 5025421.62
1123.59 1650000.00   0.00   0.00   0.00   0.00 5028320.18
1123.69 1650000.00   0.00   0.00   0.00   0.00 5031020.19
1123.79 1650000.00   0.00   0.00   0.00   0.00 5033521.56
1123.89 1650000.00   0.00   0.00   0.00   0.00 5035824.17
1123.99 1650000.00   0.00   0.00   0.00   0.00 5037927.95
1124.09 1650000.00   0.00   0.00   0.00   0.00 5039832.81
1124.19 1650000.00   0.00   0.00   0.00   0.00 5041538.67
1124.29 1650000.00   0.00   0.00   0.00   0.00 5043045.46
1124.39 1650000.00   0.00   0.00   0.00   0.00 5044353.13
1124.49 1650000.00   0.00   0.00   0.00   0.00 5045461.63
1124.59 1650000.00   0.00   0.00   0.00   0.00 5046370.90
1124.69 1650000.00   0.00   0.00   0.00   0.00 5047080.92
1124.79 1650000.00   0.00   0.00   0.00   0.00 5047591.66
1124.89 1650000.00   0.00   0.00   0.00   0.00 5047903.09
1124.99 1650000.00   0.00   0.00   0.00   0.00 5048015.21
1125.09 1650000.00   0.00   0.00   0.00   0.00 5047928.01
1125.19 1650000.00   0.00   0.00   0.00   0.00 5047641.49
1125.29 1650000.00   0.00   0.00   0.00   0.00 5047155.66
1125.39 1650000.00   0.00   0.00   0.00   0.00 5046470.55
1125.49 1650000.00   0.00   0.00   0.00   0.00 5045586.18
1125.59 1650000.00   0.00   0.00   0.00   0.00 5044502.59
1125.69 1650000.00   0.00   0.00   0.00   0.00 5043219.81
1125.79 1650000.00   0.00   0.00   0.00   0.00 5041737.90
1125.89 1650000.00   0.00   0.00   0.00   0.00 5040056.92
1125.99 1650000.00   0.00   0.00   0.00   0.00 5038176.94
1126.09 1650000.00   0.00   0.00   0.00   0.00 5036098.02
1126.19 1650000.00   0.00   0.00   0.00   0.00 5033820.26
1126.29 1650000.00   0.00   0.00   0.00   0.00 5031343.73
1126.39 1650000.00   0.00   0.00   0.00   0.00 5028668.54
1126.49 1650000.00   0.00   0.00   0.00   0.00 5025794.80
1126.59 1650000.00   0.00   0.00   0.00   0.00 5022722.61
1126.69 1650000.00   0.00   0.00   0.00   0.00 5019452.10
1126.79 1650000.00   0.00   0.00   0.00   0.00 5015983.40
1126.89 1650000.00   0.00   0.00   0.00   0.00 5012316.64
1126.99 1650000.00   0.00   0.00   0.00   0.00 5008451.97
1127.09 1650000.00   0.00   0.00   0.00   0.00 5004389.55
1127.19 1650000.00   0.00   0.00   0.00   0.00 5000129.52
1127.29 1650000.00   0.00   0.00   0.00   0.00 4995672.07
1127.39 1650000.00   0.00   0.00   0.00   0.00 4991017.36
1127.49 1650000.00   0.00   0.00   0.00   0.00 4986165.59
1127.59 1650000.00   0.00   0.00   0.00   0.00 4981116.93
1127.69 1650000.00   0.00   0.00   0.00   0.00 4975871.60
1127.79 1650000.00   0.00   0.00   0.00   0.00 4970429.80
1127.89 1650000.00   0.00   0.00   0.00   0.00 4964791.74
1127.99 1650000.00   0.00   0.00   0.00   0.00 4958957.64
1128.09 1650000.00   0.00   0.00   0.00   0.00 4952927.74
1128.19 1650000.00   0.00   0.00   0.00   0.00 4946702.28
1128.29 1650000.00   0.00   0.00   0.00   0.00 4940281.49
1128.39 1650000.00   0.00   0.00   0.00   0.00 4933665.64
1128.49 1650000.00   0.00   0.00   0.00   0.00 4926854.98
1128.59 1650000.00   0.00   0.00   0.00   0.00 4919849.79
1128.69 1650000.00   0.00   0.00   0.00   0.00 4912650.34
1128.79 1650000.00   0.00   0.00   0.00   0.00 4905256.91
1128.89 1650000.00   0.00   0.00   0.00   0.00 4897669.80
1128.99 1650000.00   0.00   0.00   0.00   0.00 4889889.31
1129.09 1650000.00   0.00   0.00   0.00   0.00 4881915.73
1129.19 1650000.00   0.00   0.00   0.00   0.00 4873749.40
1129.29 1650000.00   0.00   0.00   0.00   0.00 4865390.63
1129.39 1650000.00   0.00   0.00   0.00   0.00 4856839.75
1129.49 1650000.00   0.00   0.00   0.00   0.00 4848097.09
1129.59 1650000.00   0.00   0.00   0.00   0.00 4839163.01
1129.69 1650000.00   0.00   0.00   0.00   0.00 4830037.86
1129.79 1650000.00   0.00   0.00   0.00   0.00 4820721.99
1129.89 1650000.00   0.00   0.00   0.00   0.00 4811215.78
1129.99 1650000.00   0.00   0.00   0.00   0.00 4801519.60
1130.09 1650000.00   0.00   0.00   0.00   0.00 4791633.83
1130.19 1650000.00   0.00   0.00   0.00   0.00 4781558.86
1130.29 1650000.00   0.00   0.00   0.00   0.00 4771295.09
1130.39 1650000.00   0.00   0.00   0.00   0.00 4760842.93
1130.49 1650000.00   0.00   0.00   0.00   0.00 4750202.79
1130.59 1650000.00   0.00   0.00   0.00   0.00 4739375.09
1130.69 1650000.00   0.00   0.00   0.00   0.00 4728360.25
1130.79 1650000.00   0.00   0.00   0.00   0.00 4717158.72
1130.89 1650000.00   0.00   0.00   0.00   0.00 4705770.93
1130.99 1650000.00   0.00   0.00   0.00   0.00 4694197.33
1131.09 1650000.00   0.00   0.00   0.00   0.00 4682438.38
1131.19 1650000.00   0.00   0.00   0.00   0.00 4670494.55
1131.29 1650000.00   0.00   0.00   0.00   0.00 4658366.30
1131.39 1650000.00   0.00   0.00   0.00   0.00 4646054.12
1131.49 1650000.00   0.00   0.00   0.00   0.00 4633558.48
1131.59 1650000.00   0.00   0.00   0.00   0.00 4620879.90
1131.69 1650000.00   0.00   0.00   0.00   0.00 4608018.86
1131.79 1650000.00   0.00   0.00   0.00   0.00 4594975.87
1131.89 1650000.00   0.00   0.00   0.00   0.00 4581751.45
1131.99 1650000.00   0.00   0.00   0.00   0.00 4568346.12
1132.09 1650000.00   0.00   0.00   0.00   0.00 4554760.41
1132.19 1650000.00   0.00   0.00   0.00   0.00 4540994.85
1132.29 1650000.00   0.00   0.00   0.00   0.00 4527050.00
1132.39 1650000.00   0.00   0.00   0.00   0.00 4512926.39
1132.49 1650000.00   0.00   0.00   0.00   0.00 4498624.59
1132.59 1650000.00   0.00   0.00   0.00   0.00 4484145.17
1132.69 1650000.00   0.00   0.00   0.00   0.00 4469488.69
1132.79 1650000.00   0.00   0.00   0.00   0.00 4454655.73
1132.89 1650000.00   0.00   0.00   0.00   0.00 4439646.88
1132.99 1650000.00   0.00   0.00   0.00   0.00 4424462.73
1133.09 1650000.00   0.00   0.00   0.00   0.00 4409103.88
1133.19 1650000.00   0.00   0.00   0.00   0.00 4393570.94
1133.29 1650000.00   0.00   0.00   0.00   0.00 4377864.52
1133.39 1650000.00   0.00   0.00   0.00   0.00 4361985.24
1133.49 1650000.00   0.00   0.00   0.00   0.00 4345933.73
1133.59 1650000.00   0.00   0.00   0.00   0.00 4329710.61
1133.69 1650000.00   0.00   0.00   0.00   0.00 4313316.55
1133.79 1650000.00   0.00   0.00   0.00   0.00 4296752.17
1133.89 1650000.00   0.00   0.00   0.00   0.00 4280018.13
1133.99 1650000.00   0.00   0.00   0.00   0.00 4263115.10
1134.09 1650000.00   0.00   0.00   0.00   0.00 4246043.73
1134.19 1650000.00   0.00   0.00   0.00   0.00 4228804.72
1134.29 1650000.00   0.00   0.00   0.00   0.00 4211398.73
1134.39 1650000.00   0.00   0.00   0.00   0.00 4193826.45
1134.49 1650000.00   0.00   0.00   0.00   0.00 4176088.59
1134.59 1650000.00   0.00   0.00   0.00   0.00 4158185.82
1134.69 1650000.00   0.00   0.00   0.00   0.00 4140118.88
1134.79 1650000.00   0.00   0.00   0.00   0.00 4121888.46
1134.89 1650000.00   0.00   0.00   0.00   0.00 4103495.29
1134.99 1650000.00   0.00   0.00   0.00   0.00 4084940.09
1135.09 1650000.00   0.00   0.00   0.00   0.00 4066223.60
1135.19 1650000.00   0.00   0.00   0.00   0.00 4047346.56
1135.29 1650000.00   0.00   0.00   0.00   0.00 4028309.71
1135.39 1650000.00   0.00   0.00   0.00   0.00 4009113.80
1135.49 1650000.00   0.00   0.00   0.00   0.00 3989759.59
1135.59 1650000.00   0.00   0.00   0.00   0.00 3970247.84
1135.69 1650000.00   0.00   0.00   0.00   0.00 3950579.33
1135.79 1650000.00   0.00   0.00   0.00   0.00 3930754.83
1135.89 1650000.00   0.00   0.00   0.00   0.00 3910775.13
1135.99 1650000.00   0.00   0.00   0.00   0.00 3890641.01
1136.09 1650000.00   0.00   0.00   0.00   0.00 3870353.27
1136.19 1650000.00   0.00   0.00   0.00   0.00 3849912.71
1136.29 1650000.00   0.00   0.00   0.00   0.00 3829320.13
1136.39 1650000.00   0.00   0.00   0.00   0.00 3808576.36
1136.49 1650000.00   0.00   0.00   0.00   0.00 3787682.20
1136.59 1650000.00   0.00   0.00   0.00   0.00 3766638.49
1136.69 1650000.00   0.00   0.00   0.00   0.00 3745446.05
1136.79 1650000.00   0.00   0.00   0.00   0.00 3724105.73
1136.89 1650000.00   0.00   0.00   0.00   0.00 3702618.36
1136.99 1650000.00   0.00   0.00   0.00   0.00 3680984.79
1137.09 1650000.00   0.00   0.00   0.00   0.00 3659205.88
1137.19 1650000.00   0.00   0.00   0.00   0.00 3637282.48
1137.29 1650000.00   0.00   0.00   0.00   0.00 3615215.47
1137.39 1650000.00   0.00   0.00   0.00   0.00 3593005.71
1137.49 1650000.00   0.00   0.00   0.00   0.00 3570654.08
1137.59 1650000.00   0.00   0.00   0.00   0.00 3548161.46
1137.69 1650000.00   0.00   0.00   0.00   0.00 3525528.75
1137.79 1650000.00   0.00   0.00   0.00   0.00 3502756.83
1137.89 1650000.00   0.00   0.00   0.00   0.00 3479846.61
1137.99 1650000.00   0.00   0.00   0.00   0.00 3456798.98
1138.09 1650000.00   0.00   0.00   0.00   0.00 3433614.86
1138.19 1650000.00   0.00   0.00   0.00   0.00 3410295.17
1138.29 1650000.00   0.00   0.00   0.00   0.00 3386840.82
1138.39 1650000.00   0.00   0.00   0.00   0.00 3363252.74
1138.49 1650000.00   0.00   0.00   0.00   0.00 3339531.87
1138.59 1650000.00   0.00   0.00   0.00   0.00 3315679.13
1138.69 1650000.00   0.00   0.00   0.00   0.00 3291695.48
1138.79 1650000.00   0.00   0.00   0.00   0.00 3267581.85
1138.89 1650000.00   0.00   0.00   0.00   0.00 3243339.20
1138.99 1650000.00   0.00   0.00   0.00   0.00 3218968.49
1139.09 1650000.00   0.00   0.00   0.00   0.00 3194470.68
1139.19 1650000.00   0.00   0.00   0.00   0.00 3169846.74
1139.29 1650000.00   0.00   0.00   0.00   0.00 3145097.63
1139.39 1650000.00   0.00   0.00   0.00   0.00 3120224.34
1139.49 1650000.00   0.00   0.00   0.00   0.00 3095227.85
1139.59 1650000.00   0.00   0.00   0.00   0.00 3070109.15
1139.69 1650000.00   0.00   0.00   0.00   0.00 3044869.22
1139.79 1650000.00   0.00   0.00   0.00   0.00 3019509.07
1139.89 1650000.00   0.00   0.00   0.00   0.00 2994029.69
1139.99 1650000.00   0.00   0.00   0.00   0.00 2968432.09
1140.10 1650000.00   0.00   0.00   0.00   0.00 2942717.28
1140.20 1650000.00   0.00   0.00   0.00   0.00 2916886.28
1140.30 1650000.00   0.00   0.00   0.00   0.00 2890940.11
1140.40 1650000.00   0.00   0.00   0.00   0.00 2864879.79
1140.50 1650000.00   0.00   0.00   0.00   0.00 2838706.35
1140.60 1650000.00   0.00   0.00   0.00   0.00 2812420.83
1140.70 1650000.00   0.00   0.00   0.00   0.00 2786024.25
1140.80 1650000.00   0.00   0.00   0.00   0.00 2759517.67
1140.90 1650000.00   0.00   0.00   0.00   0.00 2732902.13
1141.00 1650000.00   0.00   0.00   0.00   0.00 2706178.69
1141.10 1650000.00   0.00   0.00   0.00   0.00 2679348.39
1141.20 1650000.00   0.00   0.00   0.00   0.00 2652412.29
1141.30 1650000.00   0.00   0.00   0.00   0.00 2625371.47
1141.40 1650000.00   0.00   0.00   0.00   0.00 2598226.98
1141.50 1650000.00   0.00   0.00   0.00   0.00 2570979.91
1141.60 1650000.00   0.00   0.00   0.00   0.00 2543631.31
1141.70 1650000.00   0.00   0.00   0.00   0.00 2516182.29
1141.80 1650000.00   0.00   0.00   0.00   0.00 2488633.91
1141.90 1650000.00   0.00   0.00   0.00   0.00 2460987.27
1142.00 1650000.00   0.00   0.00   0.00   0.00 2433243.46
1142.10 1650000.00   0.00   0.00   0.00   0.00 2405403.57
1142.20 1650000.00   0.00   0.00   0.00   0.00 2377468.70
1142.30 1650000.00   0.00   0.00   0.00   0.00 2349439.96
1142.40 1650000.00   0.00   0.00   0.00   0.00 2321318.45
1142.50 1650000.00   0.00   0.00   0.00   0.00 2293105.29
1142.60 1650000.00   0.00   0.00   0.00   0.00 2264801.58
1142.70 1650000.00   0.00   0.00   0.00   0.00 2236408.45
1142.80 1650000.00   0.00   0.00   0.00   0.00 2207927.01
1142.90 1650000.00   0.00   0.00   0.00   0.00 2179358.39
1143.00 1650000.00   0.00   0.00   0.00   0.00 2150703.72
1143.10 1650000.00   0.00   0.00   0.00   0.00 2121964.14
1143.20 1650000.00   0.00   0.00   0.00   0.00 2093140.76
1143.30 1650000.00   0.00   0.00   0.00   0.00 2064234.74
1143.40 1650000.00   0.00   0.00   0.00   0.00 2035247.21
1143.50 1650000.00   0.00   0.00   0.00   0.00 2006179.32
1143.60 1650000.00   0.00   0.00   0.00   0.00 1977032.22
1143.70 1650000.00   0.00   0.00   0.00   0.00 1947807.05
1143.80 1650000.00   0.00   0.00   0.00   0.00 1918504.98
1143.90 1650000.00   0.00   0.00   0.00   0.00 1889127.15
1144.00 1650000.00   0.00   0.00   0.00   0.00 1859674.73
1144.10 1650000.00   0.00   0.00   0.00   0.00 1830148.89
1144.20 1650000.00   0.00   0.00   0.00   0.00 1800550.77
1144.30 1650000.00   0.00   0.00   0.00   0.00 1770881.57
1144.40 1650000.00   0.00   0.00   0.00   0.00 1741142.44
1144.50 1650000.00   0.00   0.00   0.00   0.00 1711334.56
1144.60 1650000.00   0.00   0.00   0.00   0.00 1681459.12
1144.70 1650000.00   0.00   0.00   0.00   0.00 1651517.27
1144.80 1650000.00   0.00   0.00   0.00   0.00 1621510.22
1144.90 1650000.00   0.00   0.00   0.00   0.00 1591439.15
1145.00 1650000.00   0.00   0.00   0.00   0.00 1561305.23
1145.10 1650000.00   0.00   0.00   0.00   0.00 1531109.67
1145.20 1650000.00   0.00   0.00   0.00   0.00 1500853.65
1145.30 1650000.00   0.00   0.00   0.00   0.00 1470538.37
1145.40 1650000.00   0.00   0.00   0.00   0.00 1440165.03
1145.50 1650000.00   0.00   0.00   0.00   0.00 1409734.82
1145.60 1650000.00   0.00   0.00   0.00   0.00 1379248.95
1145.70 1650000.00   0.00   0.00   0.00   0.00 1348708.62
1145.80 1650000.00   0.00   0.00   0.00   0.00 1318115.04
1145.90 1650000.00   0.00   0.00   0.00   0.00 1287469.41
1146.00 1650000.00   0.00   0.00   0.00   0.00 1256772.95
1146.10 1650000.00   0.00   0.00   0.00   0.00 1226026.86
1146.20 1650000.00   0.00   0.00   0.00   0.00 1195232.36
1146.30 1650000.00   0.00   0.00   0.00   0.00 1164390.67
1146.40 1650000.00   0.00   0.00   0.00   0.00 1133503.00
1146.50 1650000.00   0.00   0.00   0.00   0.00 1102570.58
1146.60 1650000.00   0.00   0.00   0.00   0.00 1071594.62
1146.70 1650000.00   0.00   0.00   0.00   0.00 1040576.35
1146.80 1650000.00   0.00   0.00   0.00   0.00 1009516.99
1146.90 1650000.00   0.00   0.00   0.00   0.00 978417.78
1147.00 1650000.00   0.00   0.00   0.00   0.00 947279.93
1147.10 1650000.00   0.00   0.00   0.00   0.00 916104.67
1147.20 1650000.00   0.00   0.00   0.00   0.00 884893.25
1147.30 1650000.00   0.00   0.00   0.00   0.00 853646.88
1147.40 1650000.00   0.00   0.00   0.00   0.00 822366.81
1147.50 1650000.00   0.00   0.00   0.00   0.00 791054.27
1147.60 1650000.00   0.00   0.00   0.00   0.00 759710.49
1147.70 1650000.00   0.00   0.00   0.00   0.00 728336.71
1147.80 1650000.00   0.00   0.00   0.00   0.00 696934.18
1147.90 1650000.00   0.00   0.00   0.00   0.00 665504.13
1148.00 1650000.00   0.00   0.00   0.00   0.00 634047.80
1148.10 1650000.00   0.00   0.00   0.00   0.00 602566.44
1148.20 1650000.00   0.00   0.00   0.00   0.00 571061.28
1148.30 1650000.00   0.00   0.00   0.00   0.00 539533.58
1148.40 1650000.00   0.00   0.00   0.00   0.00 507984.57
1148.50 1650000.00   0.00   0.00   0.00   0.00 476415.50
1148.60 1650000.00   0.00   0.00   0.00   0.00 444827.63
1148.70 1650000.00   0.00   0.00   0.00   0.00 413222.19
1148.80 1650000.00   0.00   0.00   0.00   0.00 381600.43
1148.90 1650000.00   0.00   0.00   0.00   0.00 349963.60
1149.00 1650000.00   0.00   0.00   0.00   0.00 318312.96
1149.10 1650000.00   0.00   0.00   0.00   0.00 286649.75
1149.20 1650000.00   0.00   0.00   0.00   0.00 254975.22
1149.30 1650000.00   0.00   0.00   0.00   0.00 223290.62
1149.40 1650000.00   0.00   0.00   0.00   0.00 191597.21
1149.50 1650000.00   0.00   0.00   0.00   0.00 159896.23
1149.60 1650000.00   0.00   0.00   0.00   0.00 128188.94
1149.70 1650000.00   0.00   0.00   0.00   0.00 96476.59
1149.80 1650000.00   0.00   0.00   0.00   0.00 64760.42
1149.90 1650000.00   0.00   0.00   0.00   0.00 33041.70
1150.00 1650000.00   0.00   0.00   0.00   0.00 1321.68
1150.10 1650000.00   0.00   0.00   0.00   0.00 -30398.40
1150.20 1650000.00   0.00   0.00   0.00   0.00 -62117.28
1150.30 1650000.00   0.00   0.00   0.00   0.00 -93833.70
1150.40 1650000.00   0.00   0.00   0.00   0.00 -125546.42
1150.50 1650000.00   0.00   0.00   0.00   0.00 -157254.18
1150.60 1650000.00   0.00   0.00   0.00   0.00 -188955.73
1150.70 1650000.00   0.00   0.00   0.00   0.00 -220649.83
1150.80 1650000.00   0.00   0.00   0.00   0.00 -252335.21
1150.90 1650000.00   0.00   0.00   0.00   0.00 -284010.62
1151.00 1650000.00   0.00   0.00   0.00   0.00 -315674.82
1151.10 1650000.00   0.00   0.00   0.00   0.00 -347326.56
1151.20 1650000.00   0.00   0.00   0.00   0.00 -378964.58
1151.30 1650000.00   0.00   0.00   0.00   0.00 -410587.64
1151.40 1650000.00   0.00   0.00   0.00   0.00 -442194.49
1151.50 1650000.00   0.00   0.00   0.00   0.00 -473783.88
1151.60 1650000.00   0.00   0.00   0.00   0.00 -505354.56
1151.70 1650000.00   0.00   0.00   0.00   0.00 -536905.29
1151.80 1650000.00   0.00   0.00   0.00   0.00 -568434.82
1151.90 1650000.00   0.00   0.00   0.00   0.00 -599941.90
1152.00 1650000.00   0.00   0.00   0.00   0.00 -631425.29
1152.10 1650000.00   0.00   0.00   0.00   0.00 -662883.76
1152.20 1650000.00   0.00   0.00   0.00   0.00 -694316.04
1152.30 1650000.00   0.00   0.00   0.00   0.00 -725720.92
1152.40 1650000.00   0.00   0.00   0.00   0.00 -757097.14
1152.50 1650000.00   0.00   0.00   0.00   0.00 -788443.46
1152.60 1650000.00   0.00   0.00   0.00   0.00 -819758.65
1152.70 1650000.00   0.00   0.00   0.00   0.00 -851041.48
1152.80 1650000.00   0.00   0.00   0.00   0.00 -882290.70
1152.90 1650000.00   0.00   0.00   0.00   0.00 -913505.08
1153.00 1650000.00   0.00   0.00   0.00   0.00 -944683.40
1153.10 1650000.00   0.00   0.00   0.00   0.00 -975824.41
1153.20 1650000.00   0.00   0.00   0.00   0.00 -1006926.90
1153.30 1650000.00   0.00   0.00   0.00   0.00 -1037989.62
1153.40 1650000.00   0.00   0.00   0.00   0.00 -1069011.36
1153.50 1650000.00   0.00   0.00   0.00   0.00 -1099990.90
1153.60 1650000.00   0.00   0.00   0.00   0.00 -1130926.99
1153.70 1650000.00   0.00   0.00   0.00   0.00 -1161818.44
1153.80 1650000.00   0.00   0.00   0.00   0.00 -1192664.01
1153.90 1650000.00   0.00   0.00   0.00   0.00 -1223462.48
1154.00 1650000.00   0.00   0.00   0.00   0.00 -1254212.65
1154.10 1650000.00   0.00   0.00   0.00   0.00 -1284913.30
1154.20 1650000.00   0.00   0.00   0.00   0.00 -1315563.21
1154.30 1650000.00   0.00   0.00   0.00   0.00 -1346161.18
1154.40 1650000.00   0.00   0.00   0.00   0.00 -1376705.99
1154.50 1650000.00   0.00   0.00   0.00   0.00 -1407196.44
1154.60 1650000.00   0.00   0.00   0.00   0.00 -1437631.34
1154.70 1650000.00   0.00   0.00   0.00   0.00 -1468009.46
1154.80 1650000.00   0.00   0.00   0.00   0.00 -1498329.63
1154.90 1650000.00   0.00   0.00   0.00   0.00 -1528590.63
1155.00 1650000.00   0.00   0.00   0.00   0.00 -1558791.27
1155.10 1650000.00   0.00   0.00   0.00   0.00 -1588930.37
1155.20 1650000.00   0.00   0.00   0.00   0.00 -1619006.73
1155.30 1650000.00   0.00   0.00   0.00   0.00 -1649019.16
1155.40 1650000.00   0.00   0.00   0.00   0.00 -1678966.48
1155.50 1650000.00   0.00   0.00   0.00   0.00 -1708847.51
1155.60 1650000.00   0.00   0.00   0.00   0.00 -1738661.06
1155.70 1650000.00   0.00   0.00   0.00   0.00 -1768405.96
1155.80 1650000.00   0.00   0.00   0.00   0.00 -1798081.04
1155.90 1650000.00   0.00   0.00   0.00   0.00 -1827685.12
1156.00 1650000.00   0.00   0.00   0.00   0.00 -1857217.03
1156.10 1650000.00   0.00   0.00   0.00   0.00 -1886675.62
1156.20 1650000.00   0.00   0.00   0.00   0.00 -1916059.70
1156.30 1650000.00   0.00   0.00   0.00   0.00 -1945368.14
1156.40 1650000.00   0.00   0.00   0.00   0.00 -1974599.75
1156.50 1650000.00   0.00   0.00   0.00   0.00 -2003753.41
1156.60 1650000.00   0.00   0.00   0.00   0.00 -2032827.94
1156.70 1650000.00   0.00   0.00   0.00   0.00 -2061822.21
1156.80 1650000.00   0.00   0.00   0.00   0.00 -2090735.07
1156.90 1650000.00   0.00   0.00   0.00   0.00 -2119565.37
1157.00 1650000.00   0.00   0.00   0.00   0.00 -2148311.99
1157.10 1650000.00   0.00   0.00   0.00   0.00 -2176973.78
1157.20 1650000.00   0.00   0.00   0.00   0.00 -2205549.61
1157.30 1650000.00   0.00   0.00   0.00   0.00 -2234038.35
1157.40 1650000.00   0.00   0.00   0.00   0.00 -2262438.89
1157.50 1650000.00   0.00   0.00   0.00   0.00 -2290750.09
1157.60 1650000.00   0.00   0.00   0.00   0.00 -2318970.84
1157.70 1650000.00   0.00   0.00   0.00   0.00 -2347100.03
1157.80 1650000.00   0.00   0.00   0.00   0.00 -2375136.54
1157.90 1650000.00   0.00   0.00   0.00   0.00 -2403079.27
